Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2005-10-27,2060.012939453125,2097.467565102009,2022.558128396317,2060.012939453125,5068,-0.035087767448025,-0.03571813250276093,2071.2494384765623,2091.8495971679686,2322.1964599609373,2191.579671443265,2258.0760224133887,-66.49635097012379,-31.451956557244454,-35.04439441287933,35.5072433647952,2322.1964599609373,3287.7972935078465,1356.5956264140282,0.8316271686704336,266.19655191094535,1338414.25,0.003786570562888134,0.5000012374804317,0.1002640039258881
2005-10-28,2078.740478515625,2097.467793378239,2022.5583485198379,2078.740478515625,113545,0.009090981276783427,0.009049907055466494,2104.9587890625,2084.3586303710936,2335.3056396484376,2173.768375561979,2241.797657322003,-68.02928176002388,-38.82180145487616,-29.20748030514772,29.921258185570323,2335.3056396484376,3278.8701053402187,1391.7411739566564,0.8080864874148358,255.49517227471506,1234145.25,0.09200294697889086,0.7500006186734703,0.09981545563212944
2005-10-31,2078.740478515625,2097.467793378239,2060.013163653011,2078.740478515625,46127,0.0,0.0,2101.213330078125,2078.7404174804688,2346.5420776367187,2158.828302886595,2227.2399472515176,-68.41164436492272,-44.77491099307553,-23.636733371847193,21.23895801273129,2346.5420776367187,3271.1356124789277,1421.9485427945096,0.7880476925207309,239.4431247391823,1162013.6,0.03969574882772456,0.4999999998665051,0.09982550579741438
2005-11-01,2078.740478515625,2116.195293648798,2041.2856633824522,2078.740478515625,133821,0.0,0.0,2086.231396484375,2071.2494506835938,2355.9057678222657,2146.2793848546803,2214.1805242517535,-67.90113939707317,-49.4221024148849,-18.47903698218827,14.423105729801705,2355.9057678222657,3264.7532997685807,1447.0582358759507,0.7715482888659241,216.702724561905,1131143.5,0.11830594438283029,0.49999999993325295,0.09982670062153016
2005-11-07,2078.740478515625,2078.740478515625,2078.740478515625,2078.740478515625,0,0.0,0.0,2074.994970703125,2069.3767211914064,2352.160284423828,2135.7267543945845,2202.4325074746207,-66.70575308003617,-52.89194122832599,-13.813811851710184,25.423753718174822,2352.160284423828,3265.1254836059925,1439.195085241664,0.7762780497807776,140.45547824278918,1017015.35,0.0,0.0,0.09510628993083639
2005-11-08,2078.740478515625,2078.740478515625,2078.740478515625,2078.740478515625,0,0.0,0.0,2078.740478515625,2074.9949584960937,2326.878314208984,2126.844231526484,2191.8376980357984,-64.99346650931466,-55.319583382726826,-9.673883126587832,44.1176515697318,2326.878314208984,3240.7710637482874,1412.985564669681,0.7855097053925473,103.00068318276062,931222.8,0.0,0.0,0.08302503532175319
2005-11-09,1947.64892578125,1985.103744905345,1910.1941066571553,1947.64892578125,101886,-0.06306297206854028,-0.06513920505181206,2052.52216796875,2078.740478515625,2283.8053283691406,2098.969282516383,2171.1612180932607,-72.19193557687777,-58.70223256542834,-13.489703011449429,37.500032591337224,2283.8053283691406,3183.0872636875356,1384.5233930507457,0.7875294134290945,94.97463684040383,841653.85,0.12105451665194665,0.49999999993325145,0.08081595204351795
2005-11-10,1985.103515625,2022.5583304230468,1928.921386131901,1985.103515625,93776,0.01923066798536399,0.019048095635574972,2033.794775390625,2067.504052734375,2231.3686340332033,2081.2869896492953,2155.572182998879,-74.28519334958355,-61.82486477137766,-12.460328578205889,39.02439295823284,2231.3686340332033,3066.523270687034,1396.2139973793728,0.7485581933132105,96.31229928678373,759916.5,0.12340303178046536,0.5999996039214143,0.07816609849258749
2005-11-11,1947.64892578125,1947.64892578125,1891.46678979909,1947.64892578125,6082,-0.01886782706742507,-0.019048095635574965,2007.57646484375,2046.9039306640625,2163.950067138672,2060.564177987122,2138.318685117706,-77.75450713058399,-65.01573086934728,-12.738776261236708,40.00002281395835,2163.950067138672,2839.7192641060055,1488.180870171338,0.6245700464437091,97.64994902047901,649868.8,0.009358812117153493,0.9999999998220075,0.07422654053810156
2005-11-14,1910.1937255859375,1910.1937255859375,1854.011600811746,1910.1937255859375,34469,-0.019230981363999367,-0.019418302149830213,1973.8671142578125,2024.4310424804687,2086.2314208984376,2037.2751552860477,2119.555949333648,-82.28079404760047,-68.47302342588118,-13.807770621719285,42.10526767193269,2086.2314208984376,2383.9911476782186,1788.4716941186566,0.28545225021253917,97.64997695568668,536602.35,0.06423564861391308,0.9999999998220074,0.0721652836843154
