Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2008-08-14,324.4672546386719,328.73656062075963,322.332601647628,324.4672546386719,33205000,0.013333177027458731,0.013245072500790385,327.4558349609375,331.7251342773437,343.5724533081055,333.22705601146924,338.88257673195363,-5.65552072048439,-3.9824287239305223,-1.6730919965538673,35.89744529668019,343.5724533081055,371.7381226211595,315.40678399505146,0.1639576691429094,9.148525917037976,68445050.0,0.4851336948398752,0.333333332812822,0.02026303684296373
2008-08-15,326.60186767578125,328.7365204056883,322.33256221596713,326.60186767578125,24960000,0.006578824231389557,0.006557278213937296,324.46729736328126,329.59047546386716,341.757991027832,332.1812917991016,337.76785144519494,-5.586559646093349,-4.3056397850536205,-1.2809198610397283,37.49997766209722,341.757991027832,369.3533494991549,314.16263255650915,0.16149064072111521,8.843575393756563,50512925.0,0.4941309575717502,0.6666666656256468,0.020280083072074916
2008-08-19,318.0633850097656,322.33269219110474,318.0633850097656,318.0633850097656,25006500,-0.02614339815867739,-0.02649121221402165,322.3326477050781,327.45582885742186,340.15700378417966,329.9617061825316,336.0086408936545,-6.046934711122901,-4.6559667355789855,-1.3909679755439157,27.500034847178156,340.15700378417966,369.3857074406299,310.9283001277294,0.17185419280677264,8.538615702543284,46993450.0,0.5321273496625594,0.0,0.019655613144107315
2008-08-20,326.60186767578125,328.7365204056883,318.06325675615295,326.60186767578125,39692000,0.026845223525975737,0.02649121221402172,323.186474609375,327.0288909912109,338.556005859375,329.4352548979221,335.1813852033763,-5.746130305454187,-4.875033965297142,-0.8710963401570453,32.557996494410474,338.556005859375,367.02402843624753,310.0879832825024,0.1681731948875675,8.69109061259194,46490600.0,0.8537639866983864,0.7999999992504667,0.01985284313045562
2008-08-21,326.60186767578125,328.7365204056883,326.60186767578125,326.60186767578125,28790500,0.0,0.0,324.4672485351563,326.81541442871094,337.06174621582034,328.9925517224293,334.4372011970429,-5.444649474613584,-4.98938908860158,-0.4552603860120037,30.952236692513495,337.06174621582034,364.69184776309936,309.4316446685413,0.1639468249214344,8.38614002179507,46450850.0,0.6198056655583267,0.0,0.019874169433914835
2008-08-22,333.0059814453125,335.140635172526,330.87132771809894,333.0059814453125,27394000,0.019608319496472237,0.019418553055455604,326.17499389648435,326.81541442871094,335.99442901611326,329.6181300874508,334.31461043139467,-4.696480343943847,-4.930629750467499,0.23414940652365246,41.02567580298514,335.99442901611326,362.4358586596647,309.5529993725618,0.15739207177321016,7.92871862733771,45716800.0,0.5992107934063626,0.49999999882885654,0.02056377269010473
2008-08-25,328.73663330078125,330.87128676377336,324.4673263747971,328.73663330078125,29753000,-0.012820635010822978,-0.012903528613112851,326.60194702148436,325.5346221923828,335.033837890625,329.4810077567134,333.8422998857614,-4.361292129048024,-4.816486244119674,0.45519411507164964,43.24325890756166,335.033837890625,361.0390229744615,309.02865280678856,0.15523915582715622,7.9287216605430455,43474700.0,0.6843750503166209,0.6666666656256413,0.020392663170358805
2008-08-26,328.73663330078125,333.0059402267654,326.60197983778914,328.73663330078125,28639000,0.0,0.0,328.7365966796875,325.5346221923828,334.07324676513673,329.36541333802273,333.4145163835597,-4.049103045536981,-4.662712162070051,0.6136091165330697,48.484873427893994,334.07324676513673,359.48229433250305,308.6641991977704,0.15211662599986414,7.623771835576487,41088775.0,0.6970030135967792,0.33333333281282507,0.020392663170358805
2008-08-27,326.60186767578125,328.7365204056883,326.60186767578125,326.60186767578125,23323500,-0.006493847684589382,-0.006515024442342631,328.7365966796875,325.96153564453124,332.57898712158203,328.9368794710925,332.8492019419828,-3.912322470890331,-4.512401629550943,0.6000791586606118,48.48476840471794,332.57898712158203,355.8643101992116,309.29366404395245,0.14002882911611664,7.318829352435325,38468325.0,0.6063040176560845,0.0,0.019371001061830463
2008-08-28,326.60186767578125,328.7365204056883,326.60186767578125,326.60186767578125,29418500,0.0,0.0,328.7365966796875,326.6019226074219,330.97798919677734,328.5752383252429,332.33537354533553,-3.76013522009265,-4.36176186466282,0.6016266445701701,45.16116982322417,330.97798919677734,350.8815058942746,311.0744724992801,0.12027093853461025,7.01387584230406,37480575.0,0.7848999114874838,0.0,0.019251323039386085
2008-08-29,328.73663330078125,330.87128676377336,326.60197983778914,328.73663330078125,26630000,0.006536293378209379,0.006515024442342746,327.8827270507812,327.0288604736328,329.37699737548826,328.60020904294305,332.0417853700663,-3.4415763271232436,-4.177542314949617,0.7359659878263738,39.28572887372125,329.37699737548826,343.5095627384618,315.2444320125147,0.08581391824919989,6.708933356331959,36693000.0,0.725751505736789,0.4999999988288497,0.019268426270498674
2008-09-01,326.60186767578125,330.87117313559537,326.60186767578125,326.60186767578125,21011500,-0.006493847684589382,-0.006515024442342631,327.4557739257813,327.0288604736328,328.30966796875,328.2912988820671,331.6012990494623,-3.3100001673951738,-4.003896308898855,0.6938961415036813,47.82598155913224,328.30966796875,339.4426734546132,317.17666248288674,0.06782015013291005,6.099032148941449,33819650.0,0.6212808234266174,0.0,0.017848044829583205
2008-09-02,322.3327331542969,324.4673870162459,320.1980792923479,322.3327331542969,26971500,-0.01307137204041453,-0.013157554260985681,326.17499389648435,327.45579528808594,327.45581207275393,327.3708827161971,330.8559378661149,-3.485055149917798,-3.900062264458264,0.4150071145404657,50.0,327.45581207275393,337.57781925806927,317.3338048874386,0.06182212568617618,5.794069225633474,32976375.0,0.8179037265314941,0.4999999988288433,0.01729555957799403
